,Player 1,Player 2,Team,Position,MP,PTS,FG,FGA,FG%,3P,3PA,eFG%,FT,FTA,FT%,DRB,DRB%,ORB,ORB%,TRB,TRB%,AST,STL,BLK,TOV,PF,ORTG2,DRTG2,Dist._diff,0-3_x_diff,3-10_x_diff,10-16_x_diff,16-3P_x_diff,3P_x_diff,USG%_diff,Assists,APM,PIE,Compatibility Score,Rank
113,C. LeVert,Donovan Mitchell,CLE,GG,791:23:00,72.11435054368206,60.00613997178624,66.73669660516978,43.966189625,69.81572261142281,52.98240235884059,56.80968438405357,47.25230127499999,51.406640599999996,53.32168411814776,47.530250699999996,68.02393175056162,65.00484452587824,68.02393175056162,56.655215964606086,58.115431574999995,29.964034525,59.25503998943137,78.45567548226518,21.407130725000002,31.802714450000003,29.563194400000004,67.0860298209186,15.730337075000001,6.483790525,21.407624625,3.9999999999999982,38.695652175,6.843575424999998,10.033836800000001,26.171875,46.5096512,59.692619525,-0.367248352,278.0
114,C. LeVert,I. Okoro,CLE,GF,873:05:00,48.6043012,44.1142801,39.204183674999996,45.425994925000005,52.1308698,48.376034925,46.003314525,45.48908155,56.2843670515982,42.1453069,22.7303594,41.107813275,44.840594475,41.107813275,36.5915255,38.16505685,61.990762075000006,48.807053925,74.28266986723617,41.74276437499999,62.0448491,31.004318200000004,56.92649559831767,6.179775274999999,15.835411474999999,18.181818174999997,31.384615375000003,2.608695649999998,6.005586600000001,35.154671175,20.3125,31.997856375,33.657178275,-0.551088556,430.0
115,D. Garland,E. Mobley,CLE,GC,1067:54:00,55.91853877218824,63.67349224783578,23.602426349999998,86.30054305303531,28.551066025,35.2149851,73.01923915510375,56.06839985627767,56.2843670515982,60.506498051889125,79.62422769016378,41.107813275,30.277525,41.107813275,53.00727224377817,53.327341638080696,66.1681613254995,51.419050425,51.331138975,46.826672775,45.5491393,31.755765725,65.77566662500001,51.68539325,36.658354125,36.070381225000006,15.384615375,21.739130425,44.1340782,10.513067250000002,32.8125,42.195324400000004,53.89097125596154,-0.035845015,63.0
116,D. Garland,M. Strus,CLE,GF,990:59:00,52.78386552609267,60.00613997178624,25.437927199999997,80.46132189189693,23.6386069,30.608617674999998,60.411807675,64.88449844351669,72.13697802077026,39.7503689,78.16541055480222,49.1826488,38.119177799999996,49.1826488,56.655215964606086,58.115431574999995,48.066097925,67.09102955,22.120099675,50.21594505,37.301284375,19.71717255,52.426354524999994,14.606741575,8.478803000000001,39.88269795,30.461538450000003,29.130434775,32.82122905,25.839846,23.828125,32.740359975,44.50599725,-0.3927284,301.0
117,C. LeVert,M. Strus,CLE,GF,828:47:00,65.84500405149092,66.11839376520213,63.98344531193215,55.644631957058785,49.183394325,30.608617674999998,49.605437824999996,45.48908155,61.162093503651136,26.977366349999997,47.530250699999996,69.36973767489938,66.12508063936107,69.36973767489938,60.303159685434,61.30749152202728,38.318833024999996,67.09102955,55.50414459960561,18.017858450000002,34.551999425000005,22.518785875000003,58.99188404306144,26.404494375,2.867830425000001,39.296187675,28.923076925000004,0.8695652250000019,35.335195524999996,30.843481675,16.796875,27.835543900000005,63.81708954368853,-0.442220646,344.0
118,D. Garland,C. LeVert,CLE,GG,832:57:00,51.2165289,46.559181625,41.957434975000005,48.3456055,63.92077167051213,65.485399687312,60.411807675,27.856884375,29.456871574999997,60.506498051889125,31.483262224999997,31.6871718,33.63823335,31.6871718,23.823722474999997,23.800787075000002,85.6626911350318,48.807053925,51.331138975,48.521308925,75.791273941027,18.143514375000002,55.822295869943716,11.7977528,11.346633425000002,0.5865102750000017,1.5384615499999976,28.260869575,2.513966475000001,4.951548799999999,17.1875,28.349977574999997,76.31615590981711,-0.510331844,400.0
119,L. Doncic,D. Jones,DAL,GF,1334:26:00,61.55215408794889,61.231690774681525,44.491126625,64.27720219999999,42.597783975000006,44.3959916,63.13822323158844,42.462514675,51.5361498,39.179882575,52.72815960263042,53.901590006873725,49.57201465,53.901590006873725,52.262423025000004,53.118681186475015,56.29669456381006,48.88689455,62.3694601,39.808163575,58.98757650897514,44.157509725,54.60261237376479,20.786516849999998,25.436408975000003,7.038123174999999,41.230769224999996,33.913043475,4.608938550000002,37.830373924999996,36.328125,36.602912700000005,68.667353225,-0.287232063,214.0
120,K. Irving,D. Lively,DAL,GC,611:46:00,62.048446126756794,68.20260779602748,74.83299657744516,58.94726719156842,56.60266515,62.476204750893686,59.03236663994104,17.297469175000003,21.8584291,52.644299075,61.79646301825541,72.70999607217112,71.09711801898021,72.70999607217112,68.20420904932227,69.126652475,52.348050425000004,61.26479655878331,46.690194950000006,44.7601219,54.41099567234586,66.82715093578052,53.50221294999999,71.34831460674155,75.56109725685785,1.1730205250000014,49.53846155,36.521739124999996,50.977653624999995,30.257029425000002,12.5,29.283869075000002,45.268743449999995,0.1250071671866867,28.0
121,L. Doncic,Josh Green,DAL,GG,955:22:00,45.67080885,48.285702025,36.905659125,51.248472199999995,45.7099798,44.3959916,51.4072044,31.677495175000004,43.136794875,32.965536500000006,54.8208450062362,47.452993649999996,40.7087368,47.452993649999996,51.2660614,51.820737574999995,55.30953353102802,41.46015335,38.850562350000004,66.21860790734931,56.69928609066051,44.1752683,53.67736937504659,13.483146075000002,17.705735649999998,9.970674475000003,32.923076925,21.739130425,6.983240224999998,53.993610030934725,20.3125,28.822084800000003,44.4573204,-0.520511614,413.0
122,L. Doncic,T. Hardaway,DAL,GF,1272:19:00,47.159684975,40.81686235,33.457719350000005,42.9574622,48.8221756,36.862569475,44.3685931,55.404538066709044,62.175332684917976,49.01926385,39.474485375,37.242716075000004,35.6440066,37.242716075000004,36.320637025,36.678062025,45.4379232,61.26479655878331,34.930746074999995,36.506858050000005,29.239801075,35.067886449999996,45.60644955,15.730337075000001,3.7406483749999997,30.791788850000003,15.384615375,10.434782599999998,22.625698325,13.323130700000002,33.984375,35.96448915,55.343432736459306,-0.653458242,499.0
123,L. Doncic,M. Kleber,DAL,GC,619:04:00,74.207601075,55.25661904209927,32.7681314,61.90834219071216,84.6124274539209,73.776337975,71.34993641488326,76.97457705576431,79.53399950390528,59.3765073203184,75.74769904229386,61.96233546342975,52.10437974999999,61.96233546342975,68.20420904932227,69.55930033960837,63.20682179328434,46.41131415,25.131205349999995,41.45881635,4.0686064749999975,46.788547625,55.75541617499999,6.179775274999999,6.857855349999998,34.31085045,21.538461549999997,20.869565225,25.1396648,56.80722602885818,12.109375,27.96874115,71.33747950113954,-0.27013089,206.0
124,K. Irving,D. Jones,DAL,GF,947:44:00,57.333671758081806,62.227536063445235,48.62865435,63.684987190198406,42.597783975000006,58.709493679675404,61.965121348260624,27.363487375000002,34.737439975,43.840642125,52.72815960263042,54.97635606774786,50.8381972,54.97635606774786,53.25878465,53.983976925,52.348050425000004,61.26479655878331,52.56991937958556,51.362732975,72.71731901886295,43.509978,44.538388350000005,10.674157299999997,22.8179551,17.00879765,47.076923074999996,36.086956525000005,15.5027933,19.451933874999998,16.796875,23.730036650000002,66.38380606975794,-0.3752809,288.0
125,K. Irving,P. Washington,DAL,GF,761:56:00,69.98911875,75.67144746175529,67.93711704144026,72.56821218762961,42.597783975000006,42.889307175,69.59028358989153,25.206483474999995,34.177482975000004,37.108433875,70.16720463267848,77.54644334610474,73.62948312116342,77.54644334610474,73.18601717947514,73.88577906411716,83.93720348170717,68.69153775884132,60.40955196140517,43.109469125,75.00560943717758,31.105844225000002,36.503698625000006,0.5617977499999982,9.975062350000002,3.5190615749999985,39.384615374999996,30.869565225000002,14.944134075,6.7266445249999975,8.59375,15.138997474999998,66.61274538489987,-0.385547372,297.0
126,T. Hardaway,D. Jones,DAL,FF,813:17:00,33.015361850000005,34.343867974999995,14.149256650000003,42.3652472,17.700217499999997,5.222196475000001,37.91653275,48.933526375,49.296321825,67.14443991556931,43.659856175,30.7941197,24.248363625000003,30.7941197,34.327913775,35.8127663,38.527795975000004,31.55783175,58.44964381595027,72.82121898857827,47.546124425,25.44597515,34.992517975000005,36.51685392500001,29.177057350000002,23.7536657,25.846153849999997,44.347826075,18.016759775,24.455156374999998,9.765625,15.958703624999998,54.157442148795745,-0.611006834,469.0
127,D. Exum,T. Hardaway,DAL,GF,617:32:00,69.2446807,61.72961341906338,51.387006150000005,61.90834219071216,70.60754629823784,67.74960025059926,66.07097793990803,50.371528975000004,52.65606378418302,63.51940470445222,54.12328320503427,43.691312425,36.91018915,43.691312425,48.276976524999995,49.224850325000006,80.97572038336105,58.78921615876397,25.131205349999995,26.602941425000004,45.257834,40.179829675,30.472583799999995,43.820224725,29.301745625,44.281524925,15.076923074999998,36.086956525000005,35.474860325,9.8036026,14.84375,34.4524436,46.926302074999995,-0.264225618,203.0
128,Josh Green,T. Hardaway,DAL,GF,743:52:00,30.037609625,32.3521774,36.216071174999996,30.520947200000002,47.2660777,36.862569475,31.464472374999996,32.396496475000006,30.817740999999998,71.28733729970311,26.22081115,18.434309999999996,19.183633425000004,18.434309999999996,23.367935875,23.69862585,42.476440100000005,31.55783175,13.371756475000002,69.51991344796377,58.98757650897514,23.51543455,31.944026100000002,29.21348315,21.44638405,20.821114375,17.53846155,32.17391305,15.6424581,40.618392475,12.890625,23.977000625,61.09893729550249,-0.736742089,549.0
129,T. Hardaway,G. Williams,DAL,FF,692:52:00,26.811711375,20.899956575,43.1119507,11.5700672,56.60266515,22.5490674,13.867944124999998,53.247534175,50.9761928,76.9838212028871,8.084204325,24.882906375,36.91018915,24.882906375,15.397042875,15.910964150000002,23.720380475000002,61.26479655878331,27.0911135,34.85620527499999,33.8163819,25.468141199999998,23.051457674999998,30.33707865,18.329177050000002,33.43108505,2.769230774999998,41.739130425,24.301675975,24.068036575,10.15625,20.3946564,57.98021658794026,-0.842654862,575.0
130,T. Hardaway,D. Lively,DAL,FC,601:51:00,52.370751375000005,45.29816615,10.011728949999998,59.5394822,31.705098649999996,36.109227249999996,59.03236663994104,66.90855886087186,72.81451557397472,55.2336099361846,70.16720463267848,52.289440924999994,38.1763717,52.289440924999994,60.23331605,60.473695025,50.373728375000006,26.60667095,36.890654225,64.56795513704206,36.104672324999996,46.819811924999996,43.034092825,97.19101123595505,81.92019950124687,41.935483875,28.3076923,44.7826087,84.4972067039106,35.2602519,5.46875,12.955036525000002,61.38522830696438,0.1330262820419303,27.0
131,L. Doncic,G. Williams,DAL,GF,902:46:00,44.9263708,38.825171775,35.526483225,38.8119572,75.27584001679885,41.382622749999996,45.541694975,43.900517275,52.096106799999994,43.840642125,32.498867375,38.85486515,41.97491935,38.85486515,35.3242754,36.24541415,29.643346675000004,48.88689455,56.48973567049536,49.712080199999996,54.41099567234586,44.1389265,43.483677825,14.606741575,14.588528675000001,2.639296200000002,12.615384624999997,31.304347825,1.675977649999999,37.44325415,18.359375,27.657344424999998,56.841029557055414,-0.674297623,512.0
132,D. Jones,D. Lively,DAL,FC,579:16:00,53.115189428214705,53.264928464571845,29.320191649999998,60.13169719122592,33.26119655,35.355885050000005,58.445815698277116,44.619518575,48.176407825,57.3050586282515,59.703777614649645,49.602525775000004,39.44255425,49.602525775000004,54.25514628489427,55.71456842118029,40.50211805,24.13109055,74.12890897958948,62.91730236673483,58.98757650897514,61.28272125475376,54.78809832147496,60.67415730337078,52.7431421446384,18.181818174999997,2.4615384500000004,0.4347825999999999,66.48044692737429,10.753008674999997,0.0,0.0,48.768051925,-0.234698607,185.0
133,T. Hardaway,K. Irving,DAL,GF,950:05:00,55.10035758344628,49.2815473,50.6974182,45.918537199999996,62.8270567673028,48.162702675000006,48.4744497,48.214525075,39.777052925,96.14472160450596,32.498867375,32.943651824999996,33.111641475,32.943651824999996,29.346105624999996,31.0536397,52.348050425000004,81.06943975,31.010929775,20.000330350000002,49.834414825,33.627893525,35.968433475,25.842696625,6.3591022499999985,40.76246335,21.230769225000003,8.260869575000001,33.519553075,4.951135625000003,26.953125,39.1153841,53.45689178006937,-0.519359854,411.0
134,Josh Green,K. Irving,DAL,GG,783:46:00,61.30400806854496,66.21091721850007,66.55794113423929,60.13169719122592,65.9392525796768,54.94278260845713,62.55167228992453,17.297469175000003,24.098257075000003,44.876366475000005,58.30865401224581,60.35018637211854,54.636744854789356,60.35018637211854,58.24059278901655,59.17575140078731,61.23249972772026,71.16711815886066,42.770378650000005,39.808163575,70.42902860054832,43.46018595,42.416167449999996,3.3707865250000024,15.087281800000001,19.941348975,38.769230775000004,23.913043475000002,17.877094975000002,35.615169975,21.484375,38.36166475,65.49906990840041,-0.388607654,298.0
135,L. Doncic,K. Irving,DAL,GG,1298:28:00,68.74838865066336,71.68806630670046,66.55794113423929,67.83049218899964,59.714860954928795,60.21617810816271,69.00373264822761,25.206483474999995,33.057569,42.2870556,56.91353040984196,60.35018637211854,57.16910995697256,60.35018637211854,57.24423116298598,58.31045565,62.21966076050229,76.11827895889934,56.48973567049536,24.95228865,65.85244776391905,50.015752049999996,53.64111304353499,10.112359549999999,2.6184538749999984,9.970674475000003,5.846153850000002,2.173913049999998,10.89385475,18.3263532,50.390625,53.410679939094784,75.8469672710282,-0.374924222,287.0
136,L. Doncic,D. Lively,DAL,GC,1075:59:00,66.51507447602783,59.737922850000004,34.836895275,66.64606218934215,50.378273525,61.722862525,68.4171817065637,56.84254066597938,64.97511765572239,42.2870556,74.35257543989002,67.87354879823751,57.16910995697256,67.87354879823751,71.193293927414,71.7225397,58.27101662937414,46.41131415,54.52982752504045,53.01338574489137,42.969543575,65.04988079815972,63.24433053460725,81.46067415730334,78.179551125,11.143695025,43.6923077,34.347826075,61.87150837988826,48.635469475,46.09375,59.688562065890615,69.7655188968613,0.3865901588917794,4.0
137,L. Doncic,P. Washington,DAL,GF,715:29:00,69.2446807,75.67144746175529,75.52258453104565,69.01492218865714,31.705098649999996,30.082489550000002,63.13822323158844,28.801489975,41.4569239,24.16187955,68.77208103027463,83.99503971134956,83.75894352989624,83.99503971134956,76.17510205756686,76.91431417127332,79.00139831779698,73.64269855888,66.28927639776988,26.602941425000004,61.27586692728977,32.86663535,46.6672006,10.674157299999997,12.5935162,13.489736074999998,33.53846155,28.695652174999996,4.050279325,25.105084575000003,21.09375,41.6986479,65.7340006984692,-0.308009158,232.0
138,L. Doncic,D. Exum,DAL,GG,679:45:00,85.12602593132385,77.66313803928271,54.145357969430464,81.45143718506083,72.16364420442486,65.4895736,86.01370995648116,49.652527675,62.73528967907885,25.715466075000005,70.16720463267848,52.82682394599958,41.97491935,52.82682394599958,61.22967766710828,61.771638625,84.9243645144892,81.06943975,54.52982752504045,1.8431498749999997,36.104672324999996,56.52698569955415,48.944380124999995,28.08988765,25.561097249999996,13.489736074999998,30.461538450000003,25.652173925,12.849161999999998,23.178820175,24.609375,51.624884075,44.160613675,-0.168770981,130.0
139,N. Jokic,J. Murray,DEN,GC,1405:35:00,76.29678052981322,76.28474201819961,47.740117425,75.17445605669026,63.645011249162344,65.13452862040138,74.39930151727083,57.229242498172525,57.4240976233338,80.51998651446411,79.46143156255519,59.88197434220556,48.751919475,59.88197434220556,66.978250509205,68.99881334540562,64.60493491989877,64.35066735658427,58.389408988491454,31.88353855,34.552727275,57.0612375777889,72.00680878854439,30.8988764,11.72069825,69.50146627565982,16.615384625,40.869565224999995,25.418994424999998,4.521910024999998,100.0,100.0,70.00164558577353,0.2008894638622539,20.0
140,A. Gordon,M. Porter,DEN,FF,1930:22:00,59.744603735460565,53.7552936,64.202226892194,43.436566125,41.045530875000004,31.832174400000003,43.50264195,51.971305775,56.55012070000001,57.96215335049975,52.64386735444959,66.23520284762877,63.29196565,66.23520284762877,61.85938069287733,62.812025424999995,43.367895875,55.919011176721256,32.109035725,31.88353855,39.09904225,46.85890235,55.67298545053696,56.74157303370786,46.75810475,26.686217,8.307692300000003,51.739130425,44.692737425000004,10.401003399999997,40.625,27.0164456,64.70872982663434,-0.091698571,88.0
141,K. Caldwell-Pope,N. Jokic,DEN,GC,2176:18:00,68.40266545,67.06814948800599,49.386328375,64.90631519928061,61.590513034220486,54.6179957,66.10995383062883,51.971305775,57.861086089652346,51.297338999999994,62.70045393248919,59.39326445,53.8837004825383,59.39326445,60.57966323879541,62.249590153012676,63.59364734618159,69.97177147649293,40.86916015,28.937059100000003,41.372199725,62.5663984,76.43902955778985,42.13483145,10.349127175,93.5483870967742,8.000000000000002,29.130434775,50.418994424999994,52.73108946495427,67.1875,41.05984575,57.82767973712174,0.056626557,42.0
142,C. Braun,R. Jackson,DEN,GG,959:55:00,33.006471999999995,38.39430605,50.209433849999996,35.968827325,8.17355945,18.978634174999996,31.445408949999997,21.475272750000002,24.649962650000003,50.784660974999994,31.4132957,39.356159175,39.343654325,39.356159175,34.98531415,35.252697375,37.300170425000005,64.35066735658427,40.86916015,64.29481234853506,77.74271950505117,25.6902735,46.3643738,17.9775281,19.326683300000003,4.6920821,19.6923077,30.869565225000002,5.027932950000002,24.0990188,17.96875,25.13210595,51.845010550000005,-0.697873778,530.0
143,J. Murray,P. Watson,DEN,GF,634:06:00,37.8448006,40.442437725000005,0.0,68.64018460197502,80.08099696869719,56.95500302069574,75.15287857969284,10.433605624999998,16.347181799999998,37.4550323,40.352483750000005,3.191627675000003,0.0,3.191627675000003,11.950399974999998,12.75528675,50.4469089,16.571282325,100.0,77.55396981635015,75.46956201885206,29.273835875,63.93697387887283,17.9775281,21.94513715,10.850439875000001,24.615384624999997,54.78260869565217,0.8379888250000023,2.134049124999998,15.625,35.20635905,60.24366167135287,-0.526713096,420.0
144,K. Caldwell-Pope,A. Gordon,DEN,GF,1842:40:00,65.34687895816454,58.87562279450055,57.61738310837924,52.77123964052374,49.26352375,40.595951825,52.54556670703279,56.17765515254657,62.667959225000004,51.810017025,53.761265863120656,63.79165342499999,59.870778324999996,63.79165342499999,61.85938069287733,62.249590153012676,48.424333749999995,69.97177147649293,43.05919125,24.51733995,36.82588475,51.241589499999996,53.352313875,55.056179775000004,47.007481299999995,28.739002925,11.076923075,46.521739125,46.368715075,19.381843225,23.046875,14.741441124999998,28.22100125,-0.118719258,109.0
145,R. Jackson,M. Porter,DEN,GF,983:01:00,43.7017247,40.442437725000005,61.73291047326346,31.301490575000003,47.209025525,30.663670725000003,35.213294275,31.9911462,38.1966051,45.657880725,33.6480927,54.506165606847446,55.59429415,54.506165606847446,45.2230538,45.376532175,56.51463433016134,53.108459124999996,32.109035725,49.56241515,61.83061710165736,25.959936675,45.66936935,16.292134824999998,0.997506225,45.45454545,2.769230774999998,14.782608699999999,19.134078199999998,38.73056645,17.96875,24.426964825000002,58.37930479715716,-0.657506981,502.0
146,R. Jackson,P. Watson,DEN,GF,926:27:00,33.006471999999995,37.370240225,27.985586075,48.103902874999996,51.31802195,45.26996645,51.791989650000005,11.485192975000002,15.036216400000002,44.119846625,38.117686750000004,29.581961474999996,27.36949865,29.581961474999996,29.86644435,30.75321525,43.367895875,33.4345947,64.95950230609807,87.866647846873,87.97192819294719,16.924180025000002,54.65400401034154,14.606741575,19.326683300000003,12.609970674999998,0.0,33.478260875,5.027932950000002,13.446549574999999,16.015625,23.16792145,55.44309888786294,-0.640295687,488.0
147,N. Jokic,M. Porter,DEN,FC,2118:05:00,65.85617670568308,67.06814948800599,62.55601594624031,57.43857639389176,55.42701838939491,45.854218275,57.067029081564804,47.7649564,50.869270625,64.11428966794458,61.58305542381811,66.72391273266133,60.72607514698761,66.72391273266133,65.69853305,66.74907228127465,60.559784625030055,55.919011176721256,34.299066825000004,34.830017975,41.372199725,57.11583749973044,74.49840240822134,43.820224725,10.099750624999999,91.49560117302052,10.769230774999999,34.347826075,48.74301675,22.844069125,75.78125,48.188741075,43.226294525,0.021866818,50.0
148,A. Gordon,N. Jokic,DEN,FC,1990:12:00,65.34687895816454,59.89968863118873,63.37912141921716,49.03737025,49.26352375,41.18020365,49.531258449999996,55.65186147973359,58.735063025,66.67767980021324,57.11346138913386,69.65617204285665,65.00255931226843,69.65617204285665,66.978250509205,67.87394281334014,51.45819645,67.16121941653861,40.86916015,28.937059100000003,37.9624635,66.20543774110071,75.65848209721207,12.921348324999999,36.658354125,64.80938416422288,19.076923075000003,17.39130435,4.050279325,33.29715937499999,70.703125,47.909213075000004,59.45797122387233,-0.010351198,57.0
149,K. Caldwell-Pope,R. Jackson,DEN,GG,896:49:00,50.83189315,41.466503575000004,32.924218925000005,50.904304950000004,51.31802195,37.09044085,53.299143769454794,44.084400675000005,58.29807455597089,15.922555175000003,37.000288225,44.243258024999996,44.475435325,44.243258024999996,38.824466525,39.189744250000004,49.435621325,53.108459124999996,43.05919125,39.249737125,44.781935950000005,25.2825193,42.2364869,14.606741575,1.2468827999999987,47.507331375,0.0,9.565217399999998,20.810055875,68.6175868,10.9375,15.907479725000002,54.59446892197359,-0.722299005,544.0
150,C. Braun,N. Jokic,DEN,GC,779:53:00,76.55142940357248,84.47726871170505,42.8014846,87.30953161544713,61.590513034220486,68.6400395917038,84.19580332875685,49.868131075,58.735063025,38.993066375000005,77.22663454521306,61.836813882335775,53.02840364948214,61.836813882335775,70.81740287145075,69.56124861143836,94.94356213141411,72.78232353644728,25.538942399999996,27.463819375,43.6453572,54.48300218918589,73.08379015,9.5505618,10.224438899999999,41.3489736,27.692307699999997,11.304347824999999,24.581005575,8.212521475,26.5625,47.99155985,53.30432927095015,-0.084207954,83.0
151,R. Jackson,N. Jokic,DEN,GC,1029:56:00,53.633030765238054,46.58683275,37.86285175,52.77123964052374,49.26352375,48.775477425000005,54.0527208318768,45.135988025,52.180236025000006,46.17055875,58.23085989780492,56.94971503201023,52.173106825000005,56.94971503201023,55.46079342246774,55.50036696061974,61.571072198747224,39.055698825,29.919004599999997,52.50889459936609,50.464829675,43.1405957,62.20545397750982,27.528089899999998,9.102244399999998,46.041055725,8.000000000000002,19.5652174,29.608938549999998,15.834410474999999,59.765625,81.76850007104619,54.21419853238885,-0.275943913,207.0
152,A. Gordon,R. Jackson,DEN,GF,830:08:00,47.5214578,30.201779375000005,52.67875027051816,26.634153825000002,49.26352375,23.652648799999998,32.198986024999996,49.342337400000005,54.80216682542256,51.810017025,35.882889725,55.48358537691256,55.59429415,55.48358537691256,46.50277125,47.626273225,33.255020125,58.729563236675595,40.86916015,39.249737125,47.05509345,32.51564585,45.1057053,40.449438199999996,45.7605985,18.76832845,11.076923075,36.95652175,25.558659225000003,49.183656725000006,8.984375,14.175095850000002,51.828705075,-0.415619045,314.0
153,N. Jokic,P. Watson,DEN,FC,637:11:00,57.962061619145665,53.7552936,2.469316425000001,80.7752601607319,86.24449161352277,90.25735724806871,87.21011157844485,36.72328925,47.810351374999996,25.663437675,71.63964200185772,33.002930674999995,24.803608150000002,33.002930674999995,46.50277125,47.626273225,99.99999999999999,8.139626150000002,43.05919125,59.875093192596694,56.14772338615956,43.5452988,80.62872986149232,12.921348324999999,10.224438899999999,58.65102639296188,8.000000000000002,13.913043474999998,24.581005575,2.3357740249999983,23.828125,53.62655413750592,63.27371981130948,-0.205630231,154.0
154,K. Caldwell-Pope,J. Murray,DEN,GG,1219:54:00,71.96774967500001,70.140347,46.093906475000004,69.57365195264863,55.42701838939491,60.460513991998155,68.37068501789483,57.755036170985505,58.735063025,73.85517217056554,67.17004796717345,53.040035951749786,45.330732149999996,53.040035951749786,58.02022833063158,59.999849088881696,56.51463433016134,69.97177147649293,60.57944010000001,25.990579675000003,35.689306,42.645415175000004,53.920948825,11.235955050000001,1.3715710749999999,24.046920825,24.615384624999997,11.739130424999999,25.0,57.30508634842527,13.671875,13.644220774999999,78.20515566961576,-0.311616202,234.0
155,A. Gordon,J. Murray,DEN,GF,1265:08:00,66.87477220072017,67.06814948800599,55.1480666894487,61.17244579658618,43.1000291,49.943981074999996,58.574183206408804,53.02289311566869,54.365178359104014,73.85517217056554,66.05264945850239,61.34810399730323,53.8837004825383,61.34810399730323,64.41881560104117,65.62420174920915,47.413046175,67.16121941653861,49.629284575,36.3032577,40.235620974999996,48.411266125000004,55.67298545053696,43.820224725,48.379052375,4.6920821,35.6923077,58.26086956521739,21.368715075,37.871156275000004,28.515625,29.946372725000003,56.73770859319305,0.001902702,54.0
156,C. Braun,P. Watson,DEN,GF,1076:54:00,25.367005775000003,30.201779375000005,34.570429874999995,36.902294675,24.609545175,25.9896561,36.7204484,10.433605624999998,19.406101050000004,25.150759649999998,11.300122525,21.7626033,25.658904999999997,21.7626033,15.789552350000003,17.254768875,34.2663077,58.729563236675595,49.629284575,64.29481234853506,82.2890344774494,24.916851424999997,64.47526409999999,3.3707865250000024,0.0,17.302052775,19.6923077,2.608695649999998,0.0,10.600382349999999,10.546875,11.907683725000002,55.34238110946289,-0.936140286,587.0
157,J. Murray,M. Porter,DEN,GF,1390:20:00,67.89336769575726,69.11628116138235,57.61738310837924,61.17244579658618,45.154527325,44.685714625,59.32776026883081,52.49709944999999,53.0542129601484,75.9058842763805,72.75704051052878,61.34810399730323,52.173106825000005,61.34810399730323,65.69853305,66.74907228127465,55.50334675644416,55.919011176721256,47.43925345,36.3032577,36.82588475,40.554115125,55.67298545053696,12.921348324999999,1.6209476250000021,21.994134900000002,27.384615375,6.521739124999998,23.32402235,27.418065999999996,29.296875,27.6231459,48.726906775,-0.358923297,269.0
158,K. Caldwell-Pope,M. Porter,DEN,GF,1976:24:00,66.36547445320163,66.04408365131779,60.086699527309776,57.43857639389176,65.69950947500001,48.775477425000005,60.08133733125282,47.7649564,54.365178359104014,47.1959148,54.87866437179173,61.34810399730323,57.304887814762964,61.34810399730323,59.29994578471349,59.999849088881696,60.559784625030055,67.16121941653861,40.86916015,28.937059100000003,41.372199725,39.611840175000005,53.54287395486311,1.6853932500000002,0.24937655000000225,2.0527859250000002,2.769230774999998,5.217391300000002,1.675977649999999,29.834933475000003,21.09375,11.9852489,61.09205793316582,-0.552654463,431.0
159,J. Duren,K. Hayes,DET,GC,477:21:00,58.91977775,71.5278587850229,33.281678199999995,81.55073244992465,50.541457075,61.06170048556574,81.82252666155303,19.28209795,22.253177875000002,28.428880224999997,55.68495793684127,35.320014975,28.6362532,35.320014975,42.673334925,43.553174075,90.35823080036643,73.70404957430911,45.604509900000004,53.82595869423553,59.15102520046523,30.538886275,39.071571750000004,60.67415730337078,57.48129675810474,50.146627575000004,88.61538461538461,39.130434775,35.474860325,1.2723479250000003,9.375,29.437206275,56.51817668206771,-0.03116335,62.0
160,I. Stewart,Ausar Thompson,DET,FF,734:07:00,65.18124644692679,54.211452390130546,55.61648882533861,49.203226449999995,43.112580475,31.805627525000002,46.9494211,59.72997458238698,65.6402595941183,65.09542139257044,55.68495793684127,65.3831875503083,62.82888928272321,65.3831875503083,63.0171623835656,63.468215515966655,49.845695150000005,57.64525300915898,59.684860338581544,44.598651499999995,56.60902259797611,20.293520925000003,40.873669675,20.786516849999998,9.476309225000001,20.821114375,9.84615385,19.130434774999998,31.145251400000003,22.406081999999998,7.03125,12.819962150000002,49.458583525,-0.457549104,358.0
161,J. Duren,Ausar Thompson,DET,FC,660:24:00,74.05166042757173,85.95819744743321,81.14198668477334,74.47471551211684,30.112046475,39.289739225,66.3233686393715,26.913772800000004,32.6660775,41.240081350000004,64.00712598106976,71.56055177726734,67.71355158131942,71.56055177726734,70.4149178211275,70.37751561155706,56.725182343405045,44.79821575,67.73077488079625,30.757690675,71.86103821291074,31.235752824999995,50.1056869,33.146067425000005,17.955112224999997,33.43108505,1.5384615499999976,14.782608699999999,31.843575425000004,2.8500326000000022,7.8125,16.50560915,58.845861115407224,-0.318648233,244.0
